track_id,track_name,artist_name,popularity,release_year
2HWXlAYYHRSwAjWq63Ezm1,City With No Children,Arcade Fire,41.0,2010
1vv2owN12FAwGDwHcsnphg,Clap Your Hands,Sia,46.0,2010
1uyOy3UCPluCifsHszvC2E,Class Dismissed (A Hate Primer),Exodus,25.0,2010
0f97n6kmc8RYUwMyialr8y,Closer,Bou,69.0,2023
0NDOVMOT6ah2k6HuXLrq5x,Cloud Of Unknowing,Gorillaz,45.0,2010
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me,Flo Rida,79.0,2010
22ejspKqayOvA7eCzUjFlk,Coastal,Kenny Chesney,42.0,2010
7svTK1vdqxc1zsVWTCYHaD,Coffee and Cigarettes,Jimmy Eat World,34.0,2010
743rGMk5bCJNx79tcUscLv,Cold Dark Grave,7dayBinge,2.0,2010
3SHGPpmeK4qbxVLVGldMzl,Cold Shoulder,Central Cee,57.0,2022
5al9is1AQnaI3lTi20DUG6,Cold War,Janelle Monáe,38.0,2010
3Tj1luJyKPQt7WbrqpJ2Az,Cold Wind Blows,Eminem,59.0,2010
3U8dHeggJ8IBe0UCb1gbyB,Colder Weather,Zac Brown Band,69.0,2010
2WVQXKecFNKwjfJab3M2xc,Collapsing,Demon Hunter,48.0,2010
7caZXUOAOnKL6Mjoimt3cS,Collapsing Cities,Get Cape. Wear Cape. Fly,11.0,2010
2P0youPHZunV02j0OexY08,Collector,Here We Go Magic,18.0,2010
5sv0WnUs74Orn6GoPmC5im,Collide,Ed Sheeran,58.0,2021
4sHOAALFZiNa4wukjPSBpq,Come Back Song,Darius Rucker,57.0,2010
2wuMhtwWBwilaifSiRXNA5,Come Into My World,Amy Grant,5.0,2022
5E6CjKfpDiBqy9WbDkJ5Lu,Come On,Mushroomhead,30.0,2010
4XicxeCitpc5DtZolmMByN,Come to Jesus,Faith Hill,12.0,2016
338bsyhekGv5872EPQIud5,"Come Tomorrow, Come Today",Edwyn Collins,1.0,2010
5yjA8BscTvoceGWY2P1I8F,Come With Me,Ricky Martin,40.0,2013
4pWb8UZ6IPVJA3CPjCNgzq,Coming Home,Keith Urban,45.0,2018
1hO71D2a5armEvcIr0s5ZM,Coming Home To Me,Patty Griffin,22.0,2010
31zeLcKH2x3UCMHT75Gk5C,Commander,Kelly Rowland,43.0,2011
2O7epBJ0cmDp1m4JcbDTgZ,Communion,Maximum Balloon,20.0,2010
6qirdZqYYhHfHCcUcxL2Ow,Complicated,Fitz and the Tantrums,33.0,2017
0XHHeTdIIxDujqC1H1dYYW,Compliments,Tank,29.0,2012
2awNGIJHodfLZSClB3PYhz,Coney Island,Taylor Swift,69.0,2021
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,82.0,2016
4FFBrSDH8iaIEHprXVHm5l,Conspiracy Theory,Nick Jonas & the Administration,26.0,2010
6nTC9DQjFfp2rNBLXzQ6QK,Contagious Chemistry,You Me at Six,35.0,2010
2Mv6QM4zQiitDi2mepkiU5,Controlled Demolition,Fear Factory,22.0,2010
5M9U88s5o3qNFN8vq2Z9yb,Conversation 16,The National,38.0,2010
76lkmmxVUSdCK8Hb9so141,Core of Nature,Midlake,39.0,2010
6PIfJe4IlSjKZYq6nO3oVe,Could Get Dangerous,Devon Allman's Honeytribe,14.0,2010
5XmKJXidSzQC2aUk35oLyt,Count On Me,Chase & Status,50.0,2013
2l8sAa7La9rjejJAmHdPEB,Count On You,Big Time Rush,46.0,2010
2BhIFwuiWniNSwwyKNZ2Pq,Counting the Days,Good Charlotte,36.0,2010
5TzoqLAFczwhUMrjNlWITI,Country Boy,Aaron Lewis,62.0,2011
5TNdPSPGGanyHK2MBQpU1G,Country Strong,Gwyneth Paltrow,35.0,2010
3xTM3uD2sbrX6HEKW2Rxnt,Covenant Eyes,Trip Lee,12.0,2010
1YcOjtjiwwiwlrzmeueQ45,Crazy Beautiful Life,Kesha,43.0,2010
5YwEPSABxqROscpK6Qc8be,Crazy Women,LeAnn Rimes,11.0,2011
52ZAhmkfwj6TWbCEIfyDfi,Critical,Travie McCoy,15.0,2010
6wsrdPesGUlwqyCqUb6LFF,Crucified,Disturbed,37.0,2010
35TgjSPO93ACnTLhKHKVl1,Crucify the Dead,Slash,24.0,2010
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,96.0,2019
6GZczC1cjgQsVLezhVeACo,Cry When You Get Older,Robyn,20.0,2010
4a9i7rCLfPjbS1sNamZeQN,Cryin' Like a Bitch,Godsmack,65.0,2010
66f29cEenrrWlJ8y5UoE7D,Crystal Morning,The Dillinger Escape Plan,24.0,2010
1J8XCNGxTuiapqVcH3s8xv,Curse the Bed,Laura Bell Bundy,6.0,2009
39hpjksugokbe7FNkeIWyM,Cute,D.R.A.M.,0.0,2021
6QVbPYEKpqGge08olvBLxY,Cyanide,Bad Religion,27.0,2010
5k2KDcpVLgyy0dr7uzdJit,Dance With Me,blink-182,65.0,2023
2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,LCD Soundsystem,61.0,2010
5FzXx6EynKF1rVZYeKLHRp,Dancehall Queen,Robyn,22.0,2010
4Qqf0sthtAxufsWTicTHqN,Dancing Crazy,Miranda Cosgrove,36.0,2010
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,80.0,2018
7pS3O75hJnthHr64tlpqPn,Danger Line,Avenged Sevenfold,57.0,2010
1MX19fnaW1OUQoglWTYaOo,Dangerous,Morgan Wallen,69.0,2021
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,Don Omar,79.0,2010
1hwU8nA2TlF8yBbprSOgAb,Dare If You Dare,Stone Temple Pilots,14.0,2010
4ROM6rtk6ASGM98LUH2EE2,Daring To Be,Natalie Grant,13.0,2010
67MkU3b7k2fBL6oHHUiM09,Dark Entries,Bauhaus,56.0,1980
7yNK27ZTpHew0c55VvIJgm,Dark Fantasy,Kanye West,71.0,2010
5SiZJoLXp3WOl3J4C8IK0d,Darkness,Eminem,60.0,2020
6uAaOeZAaAAC8esu7Teu4h,Darkness Descends,Laura Marling,29.0,2010
09vMgIOs4gBc4C8CQjr6vS,Days Like These,Jason Aldean,40.0,2010
0zF6g6GIVaiiV40a7riZxq,Dead,Buckcherry,23.0,2010
3UzrkpyC8QQ605oJ2tSxT0,Dead Wrong,Cancer Bats,13.0,2020
0gDRvWeq0Qcg9KKEGGjFKE,Dear God 2.0.,The Roots,32.0,2010
5UJYDrDmdxSQnXFMTQsvKB,Dear Mr. God,The Warren Brothers,11.0,2010
6HsA2fKDWee3oKbFOUF7qY,Death and Destiny Inside the Dream Factory,Rob Zombie,19.0,2010
5cMhLv4OIE9oNyPfcMG90o,Death March,Mastodon,5.0,2010
1UKnxebB3vbl2amZs3Y4vv,Death or Jail,Sick of It All,22.0,2010
3S3ET4OgClctpND30pOTqp,Deep Blue,Arcade Fire,41.0,2010
4XOkVANIT4Ho7P1VlopFKz,Defender,August Burns Red,38.0,2020
0fgSfUAnuJzzB8l8MdgRZg,Delilah,Florence + the Machine,47.0,2015
2Od3Imc5PJeZhRPeIhpgN6,Delta 1406,Mike Posner,20.0,2010
7ucSjPnXkbbeLOQF5Eaq4N,Deny,Evacuate Chicago,0.0,2008
2w1CQerVNkVblnxZhVOwXJ,Departure,Mt. Desolation,6.0,2010
6toJIUg6827MsWWDqIdswl,Depraved,Anberlin,17.0,2010
7hqlHZIXhwAzpWQxm9KzBd,Derezzed,Daft Punk,52.0,2010
5iX9fkXfIEWb2C2k2B2OST,Designing The Enemy,Fear Factory,21.0,2010
60nZcImufyMA1MKQY3dcCH,Despicable Me,Pharrell Williams,79.0,2014
01oP3GwVTTI8jBZnsuEzr3,Destabilise,Enter Shikari,29.0,2012
6wN4nT2qy3MQc098yL3Eu9,Deuces,Chris Brown,69.0,2011
1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,Kanye West,80.0,2010
4dqhnjsX69qGQ7DCMSTY7v,Devil's Spoke,Laura Marling,45.0,2010
4elU36XAVPHYReonz6qqcR,Devotion,Ellie Goulding,21.0,2015
1PLMK1ui86iHHG3FM1N7ue,Diamond Eyes,Shinedown,62.0,2008
5jNMd5bspwm9mgPgnw59pM,Diamonds Made from Rain,Eric Clapton,22.0,2010
6Slt6WiWnriaqCb8xXb2ZT,Did It On 'Em,Nicki Minaj,66.0,2010
2XITl4IRbnki0YX3CTzlrO,Die By The Drop,The Dead Weather,32.0,2010
0v08R69N212HqCgOfs74pH,Difficulty,KT Tunstall,9.0,2010
3xIxZlyrvbo9mMACKWaWnI,Diggin Me Down,Ozzy Osbourne,30.0,2010
36DH70Y2KKY2DgL3zz7XGC,Digital (Did You Tell),Stone Sour,31.0,2010
1FroW9JWDl07pTC3mKFhLF,Dignity,Bullet For My Valentine,43.0,2010
0iYFRxsMSdeI9rVnPIls3g,Dilly,Band of Horses,38.0,2010
74cq6AFbsKdUVZMpG2TPEr,Dinosaur,Kesha,42.0,2010
0Dx352kZFiXR1NlcEMDJZx,Diplomat's Son,Vampire Weekend,42.0,2010
5ZVGvay4xwgXMnQWffNYeU,Dirt Road Anthem,Jason Aldean,70.0,2010
0APe3BOy7eHbhbsivMqY9Z,Dirtee Disco,Dizzee Rascal,33.0,2011
1XS0Gyb2YyUgoxa8O67emr,Dirty Dancer,Enrique Iglesias,41.0,2010
1u54zmTqhQm9YOnnhsXgU0,Dirty Little Secret,Madonna Nash,2.0,2010
6IAfQUFWaQdqoTz0P1jk9W,Dirty Talk,Wynter Gordon,51.0,2010
7561Btyat3QOLRvO7MKIJt,Disappear,Vonda Shepard,9.0,2022
7mOobkDL0fwuzRAvRKMFIB,Disarm Me (With Your Loneliness),HIM,30.0,2009
3jmdY3jGMYrtXpa47TmvIk,Disgusting,Miranda Cosgrove,30.0,2010
0seReSR6OYgmvus9ma8GiR,Diving For Hearts,Corinne Bailey Rae,12.0,2010
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love,Usher,80.0,2010
4NFsCy1QJRdYVZxfGRqvOJ,DJ Made Me Do It,Shontelle,10.0,2010
5gAwpwuchaCGnJLlBMGBzp,Do It Again,NLE Choppa,69.0,2022
6cSGSXvgioQxGQbM9VRe1G,Do It Like A Dude,Jessie J,48.0,2011
7FFqcNFMdRjWYE9PfN4Zu7,Do The John Wall,Troop 41,42.0,2011
1WOaxpaWCYYINRejidVdP3,Do Wah Doo,Kate Nash,25.0,2010
08TEfjbyPmwsw14XjXwCvr,Doc Pomus,Ben Folds,16.0,2010
5yH11HAtcLVaZ63t8HPlBR,Doctor Alibi,Slash,24.0,2010
4QJfXzSqfv3V1RT57LTOOC,Don't Go There,Giggs,29.0,2010
2kURE6wOW7HoWaTIOa2NDF,Don't Leave,Snakehips,48.0,2017
1UwreTAkIm44avIl2mtF4h,Don't Look Back,She & Him,0.0,2021
09ZeNJ09kGQDdlvdPJ2Vfd,Don't Play This Song,Kid Cudi,48.0,2010
3yv7994DWTEk3ihwy75YBQ,Don't Stop,Megan Thee Stallion,56.0,2020
2JHqA5dBlI9IE0PY5qj4t7,Don't Stop the Party,The Black Eyed Peas,17.0,2011
0fPstAaoHQAnAVRbjzsmFe,Don't Tell Me That It's Over,Amy MacDonald,20.0,2018
7whhZvHIHtXwao9b7PbDGz,Don't Want To Leave You,Scouting for Girls,1.0,2020
6RTPJlRga9RytbC2UHrBjI,Don't You Wanna Stay,Jason Aldean,0.0,2010
5KyJCWSSDSDcEo12BgOS1H,Don't You Want to Share the Guilt?,Kate Nash,14.0,2010
4kXEXB4Dtbsqq3QtXpUYiU,Dorothy,Alkaline Trio,19.0,2010
6C2iX754kLIhpFIODvFFTg,Double Heart,The Band Perry,23.0,2010
3o2ESAMet1zR1aASlzrIxO,Double Vision,3OH!3,45.0,2010
7jfCu20uQUTA3zEV0WoVQV,Doubt,Delphic,14.0,2010
7IxWqdG1zG0gaAFYq2q0Iy,Down By The Water,The Decemberists,47.0,2011
0uXf8bGgliwVEuaqUmhohG,Down In the Bowery,Alejandro Escovedo,17.0,2010
0x3TibRgnSqzkcwrqBd4iX,Down On Me,Jeremih,74.0,2010
0eASuE5xzn75S863wEEmJl,Down On Our Shield,Jakob Dylan,23.0,2010
7GokfhkmwPJKwrzaeZh5II,Dr. Feel Good,Travie McCoy,25.0,2010
3tA0K5valodHMjA9bCsFtj,Dr. Jekyll & Mr. Fame,Black Cards,54.0,2015
4PMs6zJi8GGzIorQhkVRwC,Draggin' the River,Blake Shelton,21.0,2010
0D21d65mLp1cnYcufS71Vr,Draw Me A Map,Dierks Bentley,29.0,2010
11D1W1QKLiTXasx3beHzZA,Drink (Everlasting Love),Ed Kowalczyk,4.0,2010
6eCmK3GQyFuTNWCJHsaF9d,Drive,Clean Bandit,62.0,2021
1hsEubAVnMg1NuOVGuP578,Drive It On Home,Toby Keith,19.0,2010
2KQGs6oyLQwfqSZ5Zs0eje,Driving Me Crazy,Sam Adams,36.0,2010
6EUjImFcmb3gyo0x4WaWX2,Drummer Boy,Alesha Dixon,5.0,2020
0IUAugkLGELvtFJfzPn2vi,Drunk Girls,LCD Soundsystem,44.0,2010
1yMi30cMRjkVWhrUYd6Flu,Dry Bones,Robert Randolph & the Family Band,5.0,2010
2Ms8MDDtYBw7M3K5F3EqPX,Dumb Love,Mimi Webb,57.0,2021
6EMzhTZ2ROEAd85rEqBduu,Dust Devil,School of Seven Bells,1.0,2010
7nYQFj0Kmtv4EjtbU7LNgu,Dyed in the Wool,Circa Survive,31.0,2018
7edSVWRNxfo0jLuzXqBkqJ,Dying,Stone Sour,39.0,2010
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,80.0,2020
4kkeuVl6gF3RMqE4Nn5W3E,E.T.,Katy Perry,63.0,2010
0ZPfYV0kHjDZcxkQaU9740,Early Christmas Present,Kate Nash,15.0,2010
1oIBDETEPgoqCNTaU0ZcPp,Earth Passport,Liquid Blue,0.0,2010
4XWaUb7mKRcJR5RPp4IIDr,Easy,Troye Sivan,59.0,2020
20mqgmKfM7xU0w5mN5gDzH,Easy in the Summertime,Allison Moorer,2.0,2010
2Op4ZsPRRXDjbsYjoHEyg9,Echo,Foxes,23.0,2014
6AGXW6OB1aOpfDX1UM54CX,Echoes,Young Guns,19.0,2016
3gqFA8IMet7nSWtYPiVlS2,Eclipse (All Yours),Metric,46.0,2010
45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,Sean Kingston & Justin Bieber,64.0,2020
7FkccGHykzYlzd4WoY37hA,El Camino,Frankie Ballard,27.0,2016
7C1BLYzAvR0KdBpov3GpUZ,El Dorado,Zach Bryan,70.0,2023
5OeNyft0TVKpCtF4YB8kgt,Elastic Love,Christina Aguilera,31.0,2010
2mkbd5jMajJQtQknjXhAGG,Elegy for Dunkirk,Jeff Beck,23.0,2010
1q2obAfX4K60kCaVdbuStX,Elevator,Alex Bloom,4.0,2019
5q4tf02Tcle5WaBZeAQZ4g,Eleven Days,David Byrne & Fatboy Slim,21.0,2014
7cv0iYajJSbjy1MCCve463,Emancipate,Kelis,9.0,2010
3a6PN6BRB8PP3ms48s7kU1,Empire Ants,Gorillaz,67.0,2010
3sW3oSbzsfecv9XoUdGs7h,Enchanted,Taylor Swift,83.0,2023
5HzoxUNy8KTnvPWJJWobiD,End of May,Michael Bublé,28.0,2009
1Ye7F8n34xcdotZxt0z99O,End Of Me,Apocalyptica,49.0,2010
64WULY6N6iCIbrPtxAkkdY,End of The Road,7dayBinge,0.0,2010
6r7lxVyjMCGLkeh5Wgd4UU,End Times,Eels,18.0,2010
1tliCL832PFmjNJQKScam1,Endless Diamond,Devon Allman's Honeytribe,2.0,2010
0Kvpr1OnKDLIXT3h26WchZ,Endless Endings,The Dillinger Escape Plan,23.0,2010
3kcrwvL8VdmpsDCE3yI8KJ,Enemy Gene,Of Montreal,20.0,2010
1bFOhxT7Jlhx7sisBcmGvb,Enjoy Yourself,Billy Currington,21.0,2010
7vLHDdIIO862CZeRSx62mp,Enter The Ninja,Die Antwoord,53.0,2010
6XkuklKiHYVTlVvWlTgQYP,Erase Me,Kid Cudi,70.0,2010
3HeNPdfuvCRBsYBgCrZhP8,Escape,The Devil Wears Prada,36.0,2010
0g5HMIpIO92FFVSxsD8RqB,Even Angels,Fantasia,32.0,2010
0qMtzWIn4WUsjAhkQ3RCDP,Even This Shall Pass Away,Robert Plant,10.0,2010
5LubqaYniu0ovQctZgWOAr,Even Though,Morcheeba,35.0,2010
1Z94DVkRor1ZzFPICesOUt,Evening Kitchen,Band of Horses,30.0,2010
3N8HSm8omnXEPUzRR7IqpC,Every Girl Like Me,Sugarland,24.0,2010
2GFAmPwmQByPEeWcjiR8AE,Every Rose Has Its Thorn,Miley Cyrus,52.0,2010
25mApJBnhYT6Zz28WDFkuw,Every Subway Car,Barenaked Ladies,13.0,2010
23Sf3sg4zl4op3rAedJflk,Every Time You Go,Ellie Goulding,23.0,2010
5ZJGv7aGdIr9IGpxzSG18T,Everybody,Nicki Minaj,83.0,2023
4q3nmeNA5FsBj7vzhl6sgu,Everybody Drunk,Ludacris,39.0,2010
57gIhFXdJ5M9JuNDcbpcEk,Everybody Hurts,Avril Lavigne,50.0,2011
0Qd0X8VIMCpt0NnqvY9tmb,Everyone,Mitski,51.0,2022
4iNWgE5JkuZfB2TrRmVFj2,Everything Is One Big Christmas Tree,Magnetic Fields,43.0,2010
4O5WEKxaj4ETJznacc5806,Everything to Lose,Dido,38.0,2013
67DUPHoUgcZaUsoOhDwBPW,Everything To Me,Mac Powell,22.0,2014
432yiJlrzL8KZPJbYzMttD,Evil Boy,Die Antwoord,39.0,2010
2oJEBne401XJAPfBXyDBwS,Express,Christina Aguilera,48.0,2010
4HCXFTi2AVkH0SpZKNCBfa,Eye Candy,Josh Turner,29.0,2010
6OmqqmAFFAphPJ1DrdZbLI,Eye to Eye,Sheryl Crow,9.0,2010
6h2q5GhVc9itEB6NqOEMd4,Eyes Wide Open,Gotye,45.0,2011
6qM1jtagCVVfS0weRqI1WX,Eyes Wide Shut,JLS,51.0,2010
05tn6MGYoFRaXPYQpZmPcc,Faceless,Red,48.0,2011
3wNti9PJJPrP9nF2ccsQvw,Factory,Band of Horses,41.0,2010
2QH5Upsl8brza2OKoDp8xs,Fade Like a Shadow,KT Tunstall,18.0,2010
6ZZ5aHCqIc6lLu0o4pjTVm,Faded Memory,Francis Rossi,6.0,2010
3IS0tPKRymmP8GwXeuLNn2,Fading,Rihanna,45.0,2010
3orEOtd8CPL8GFlpRpKuoE,Faith,The Weeknd,68.0,2020
5bAo18sBNGIm3aYkKxgK0y,Faith in Love,Air Supply,3.0,2010
0CRr0pecFIgaWmFAgTJGfD,Fall Again,Kenny G,35.0,2010
0hRPRbA2B1CYmGNhWhFjwF,Fall For Your Type,Jamie Foxx,51.0,2010
0rCFRyEy4WXjRXNpO80Dzs,Fall In Love,Bailey Zimmerman,77.0,2023
58yWJFglBzvZ7Zao70lGtJ,Fall In Love (Your Funeral),Erykah Badu,49.0,2010
1Gi5qF6B3PXAeoIRB741D0,Fall Silent,Groove Armada,4.0,2010
2Zhlrx4dh3GlYKsju4Qd0K,Fallin' and Flyin',Jeff Bridges,38.0,2010
0fi3UCU8nELl3VnLIAbK4g,Falling Apart Together,Lee Brice,19.0,2010
5WrcUlxaJdzKVErYrxHYdE,Falling Dove,Crowded House,17.0,2010
3oQLJ4CkXlnrFE13CTsk68,Falling In,Lifehouse,45.0,2010
0YSrpGFxN46zw8zNYaCj0d,Falling in Love,Ironik,31.0,2010
33qEUPoWursHzsGC50Ea5b,Falling In Love Again,Robert Plant,17.0,2010
6yrnD4MbhZzwuz0nNibCwN,Fallout,Queensrÿche,12.0,2013
2djUvMKV5x0sUAPdbk4HlJ,Family Man,Lily Allen,30.0,2018
1BEg6z0Ffgj3nsYT9QUSP3,Family Tree,Caylee Hammack,31.0,2019
4fRLdKddgF9HlNqOqLAUWl,Famous,Octavian,44.0,2020
3oiMJQAWVaxSubJ7b2VUtX,Fancy,Iggy Azalea,67.0,2014
6WmoDqUBUydooidz7vCS6t,Far Away,Katherine Penfold,0.0,2019
1cl0UOf8sDMhp7t4V2sH9Z,"Farewell, Mona Lisa",The Dillinger Escape Plan,33.0,2010
5paTXVYIWlZS6RF39yfs1Z,Fast As I Can,Stone Temple Pilots,11.0,2010
1fTMcNivxqQYUTDLZkYQQc,Fast Car / Slow Traffic,Paul Weller,3.0,2014
31fsgSMakzcWh6nmzJhstX,Fear Campaign,Fear Factory,27.0,2010
5WETvGcDSUwU9N9KKXFFHr,Fearless Love,Melissa Etheridge,13.0,2010
1ZE670vPxDUSPWKebBuS2K,Fears of a Father,Ed Harcourt,0.0,2010
5bMQKJ1cr4HAtenEcELDTL,Feel Like I Do,Drowning Pool,38.0,2010
4xHG3NR25npbfBHFqEzIOA,Feelin' Good,Faithless,36.0,2015
2D2tn77f5ZrADmf8h4zR3t,Felt Good On My Lips,Tim McGraw,44.0,2010
4E2dSYVxXN0Bk6aihDrim3,Fembot,Robyn,28.0,2010
40Gp0YR5kj8vT7Z55YzTFM,Fiction,The xx,56.0,2012
7yiWXwo64OiEdWwoFttNkG,Fifteen Miles Downriver,Tom McRae,3.0,2010
4shSYI0AHlMhqV6LGHFamu,Final Exit,Fear Factory,28.0,2010
6VOGKtzCHvdGlhdLrls72l,Final Form,Everything Everything,29.0,2010
01CIneNCIcnT2h9TnAC2yN,Find The Beat Again,Sugarland,19.0,2010
4BycRneKmOs6MhYG9THsuX,Find Your Love,Drake,66.0,2010
1wCJ3JIsNaJK0MYct4Kmrv,Finding My Way Back,Jaheim,51.0,2010
2U0tVw78WKa3Xd9NhBEwMF,Fire Flame,Birdman,38.0,2010
1ZHeBhh56eqc7RKC4RnOBw,Fire In Your New Shoes,Kaskade,35.0,2010
5iisd7hdraB6hwI47W2jz8,Fire With Fire,Scissor Sisters,40.0,2010
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,71.0,2010
3qJImzh896FdKl5mJfpFaC,Fireworks,First Aid Kit,53.0,2018
48GwqRUqFpzlUhu3o1Mpnq,First Day Of School,Soulja Boy,24.0,2010
4kgrRq92IOsLVzOWpsXPt9,First Kiss On Mars,Stone Temple Pilots,24.0,2010
4LesrBswFnLcHmwDslst1q,First Time,Hozier,66.0,2023
5esEbMt6LHtiha7cqsGdO7,Flash Delirium,MGMT,45.0,2010
0O95HMBLGVc5ZAuXRXAE6J,Flashover,Klaxons,8.0,2010
6zk1khryPZPj0fwcw4PoRO,Flat Of The Blade,Massive Attack,34.0,2010
7H0FsG1nPZbPBZ2DLWZCSk,Fly,Avril Lavigne,38.0,2015
0dUsJqLL2gVO9SOQXtgCMd,Fly Over States,Jason Aldean,61.0,2010
7vqII0lkPmqpRWkZdGrPrQ,Flyin' High,ZZ Top,29.0,2012
03ysGonAh4ZKMR7QTMjEVZ,Flying High,Chip,0.0,2020
43G7nXQniJ2VPi0lArw7XJ,Flétta,Antony and the Johnsons,11.0,2010
2FqqVHvC4eKrsk97vpMRid,Focus,Bazzi,60.0,2019
6RStv8PwRNhPjFnvNLFWyL,Folk Bloodbath,Josh Ritter,19.0,2010
2FFacXrPdJSPHopIathvd1,Follow Me Down,3OH!3,32.0,2010
0ta9KivWqjZbGSrCYb0D0y,Follow Us,Big Boi,22.0,2010
5YBVKx51h8YouVHkpDM3A3,Following the River,The Rolling Stones,26.0,1972
6lvsJDZ7336YmpBzcNGhbe,Fool For You,Zayn,65.0,2016
0ZZ4nTGGQrNlTDbr0iPS3k,Foolin' Around,Usher,39.0,2010
3KsrZX4r73mVd9tBCSyI3y,For Annabelle,Band of Horses,30.0,2010
1912dzg0J8tEqJ4p30qVsn,For Another Day,Nikki Yanofsky,18.0,2010
6xnkAlgLdEkHsLZyfMDNKO,For Real,Sarah Buxton,1.0,2010
09ZcYBGFX16X8GMDrvqQwt,For The First Time,The Script,62.0,2011
3yxVba7eA1ZKa7g1gZHGZ0,For the First Time (In a Long Time),Kid Rock,25.0,2010
1T4k0sw0HldDg004Kw4Oct,Forever,Lil Baby,70.0,2022
5LanNlhlsz9s4hi2yZEXNf,"Forever and Ever, Amen",The Drums,34.0,2010
0nxWkK4hqmVomTQjfMq9Tk,Forever Yours,Alex Day,16.0,2013
7AqISujIaWcY3h5zrOqt5v,Forget You,Cee Lo Green,63.0,2010
5F6Pc3sscxoS4RmV31iZo0,Forgiveness,Santana,14.0,2016
1CUonKf9OfHeEZahutUHnY,Foul Deeds,Pegi Young,0.0,2010
3sYDVtqO35oRSOIMx7dOqR,Freak,Lana Del Rey,67.0,2015
3vu8NXAryXrNG8ICj71Buq,Freak the Freak Out,Victorious Cast,57.0,2011
7H7SHw3YWXhb4zYqyoPNa1,Free,Florence + the Machine,65.0,2022
7DuVZVdHaFQIYg14VNykXi,Free Mason,Rick Ross,47.0,2010
6oo0HD3mrcYtzApYeYsS4L,Freight Train,Alan Jackson,62.0,2010
1jzqUU2XygNcoTNe9PfcsU,Frisky,Tinie Tempah,31.0,2010
1ZABYYp6z3nt3vbk5VXTyE,From a Sinking Boat,Magnetic Fields,11.0,2010
6WTJj7qXOh0XonzXAHUqGG,From A Table Away,Sunny Sweeney,42.0,2011
55INbIoFKvcVUVLm2Ly6XI,G Walk,Lil Jon,23.0,2010
0R2yQJOFsKqS0SsgPdWqtP,G.R.I.N.D. (Get Ready It's A New Day),Asher Roth,37.0,2010
1W7zkKgRv9mrLbfdQ8XyH3,Gangsta,Kehlani,71.0,2016
5cddQy2IZCN0ZL8aeI1O3L,Gave It All Away,Boyzone,37.0,2010
0Z7MiXwTmIqpGFXVhbMvCF,Gay Vatos in Love,Ozomatli,2.0,2010
7wZtIGsr1acUjLQMPIpM9A,Genesis,Pendulum,35.0,2010
26AGhzVb4qXRy1QBMR7lzG,Georgia Clay,Josh Kelley,29.0,2011
0TIk4vk0T7yQrlmvVBK74y,Georgia Woods,Keith Urban,20.0,2010
0Q0gxKN8nOfkgAFoU7V00T,Get 'Em Girls,Jessica Mauboy,24.0,2010
5K9rTYmHLFUtPhzuI5xjwh,Get Back Up,Barenaked Ladies,15.0,2015
6ZW6EW1Uf4iLL8O2VIaBNz,Get Better,Alt-J,39.0,2022
4RePNbgfiKfofgnSraUiuE,Get Higher,Paper Tongues,21.0,2010
0DJev1kGOCzaY8Ae3oQwH0,Get Off on the Pain,Gary Allan,38.0,2010
6pLGxfCwQbz8pYOhqDguFH,Get Out Of My Car,Toby Keith,28.0,2010
2VZ5Vtjn16RThAvaFz3sJZ,Get Outta My Way,Kylie Minogue,55.0,2010
5LbCx9z3eq83JVoJ74tnmt,Get Some,Lykke Li,44.0,2011
2HdP1w6ug9kQjeCNZ5QVpQ,Getting Ready For Christmas Day,Paul Simon,56.0,2011
6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,86.0,2021
16reakUNjt48eY9D9VfqyA,Ghost in the Machine,B.o.B,43.0,2010
3GZkNdTA8YfKT0Wsaefqzu,Ghost Of Days Gone By,Alter Bridge,35.0,2010
1OQ0dRegnZE0TVA4mwxhsO,Giddy On Up,Laura Bell Bundy,40.0,2009
3zkPvQZx6ZflYZtw6PZ82X,Girl I Love You,Massive Attack,49.0,2010
5H0iaJqnh8NNQu7WynTJmc,Girl On a Unmade Bed,Lisbee Stainton,0.0,2009
6G6aijykTvmNpZ8KWwTAHg,Girl Panic!,Duran Duran,26.0,2011
1YNQscOx6OqBQjxgJVhEeW,Girls,Rita Ora,51.0,2018
1RX6K9yQuBugl1sgU5oIUO,Girls and Boys in School,Neon Trees,24.0,2010
5J1Km4r0SVZjOysB2yb11z,Girls Fall Like Dominoes,Nicki Minaj,43.0,2010
6ZkwATX0rlT8x3Zn6HSPP6,Give a Little,Hanson,30.0,2010
