Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
Tiger,Maximum Balloon,7A6tq48FrQF7rsHcApGS1V,6.75e-05,0.747,0.864,0.835,0.0816,-5.993,0.0474,129.984,0.891,215853,11,0,4,15
Tighten Up,The Black Keys,2MVwrvjmcdt4MsYYLCYMt8,0.00121,0.504,0.705,4.12e-06,0.453,-6.179,0.0665,108.965,0.567,211080,6,0,4,64
Tightrope,Zayn,44ngiCPfS8FfdJOqN0eULl,0.244,0.644,0.48,0.0173,0.0911,-8.347,0.0328,96.953,0.449,204747,4,1,4,58
Til I Forget About You,Big Time Rush,4mGJcOKQhmISIWgQ3xCiLB,0.00632,0.568,0.865,0.0,0.158,-3.653,0.0486,122.014,0.55,237947,5,1,4,53
Till the End,Jessie Ware,4wuKfMYt9XIDiGCIfloBRR,0.766,0.662,0.395,0.00594,0.125,-10.694,0.0593,73.012,0.534,180560,4,1,4,45
Time Flies,Drake,5H4mXWKcicuLKDn4Jy0sK7,0.201,0.864,0.477,0.0,0.182,-5.786,0.224,86.46,0.5,192932,10,1,4,78
Times Like These,Five Finger Death Punch,6bo13cPb5M0B6LhQEl0A3E,0.0102,0.437,0.935,0.0,0.135,-4.278,0.0675,73.722,0.593,209976,8,0,4,65
To Binge,Gorillaz,1dvOwoHwZB9SwvRw2Gv3nz,0.58,0.576,0.511,3.89e-05,0.261,-7.006,0.0315,206.473,0.957,235707,2,1,4,56
To Paris With Love,Donna Summer,5Kac4k019gh6RibjhybGlg,0.112,0.662,0.903,0.0867,0.258,-6.478,0.0373,129.01,0.623,251040,1,1,4,7
To The Brink,I Am Kloot,2jWn3aobY5a8sUYNvA7Zcc,0.436,0.425,0.328,0.000186,0.406,-11.81,0.0281,71.98,0.128,283374,1,0,3,2
To the Sea,Jack Johnson,27uOuxKlQE9c1i4bh89Wg5,0.564,0.59,0.433,4.85e-05,0.214,-8.003,0.0388,160.393,0.515,210187,9,1,4,47
To The Sky,Owl City,67Zrgf1AUktvq39nMq0k5M,0.261,0.497,0.624,2.31e-06,0.119,-9.065,0.0825,175.007,0.925,219107,11,1,4,51
Today,Brad Paisley,1IO13V09b01gLSbmZJZ9dM,0.539,0.347,0.632,0.00226,0.121,-6.998,0.0381,74.257,0.285,229338,2,1,3,50
Today Was a Fairytale,Taylor Swift,2JoJrsEV15OzbijS47lids,0.0135,0.482,0.779,0.0,0.296,-5.025,0.0409,158.162,0.328,241822,7,1,4,67
Tokyo (Vampires & Wolves),The Wombats,0dt2bECwIUEzWppQLeUqG6,0.000898,0.456,0.911,0.0,0.37,-5.52,0.0749,146.4,0.572,225527,0,1,4,56
Told My Troubles To The River,Tom McRae,1NZEU6dmjXuzsXUFfdfb0p,0.744,0.263,0.726,0.214,0.0909,-5.958,0.0383,87.354,0.334,170933,9,0,4,7
Tomorrow,Night Ranger,3cbJgxbWBjld9hBaePhj7P,5.07e-06,0.468,0.861,0.00027,0.387,-4.657,0.0351,129.992,0.366,293880,7,1,4,9
Tomorrow Never Knows,Herbie Hancock,6ihPJ1WVi7LfpP2d9XH6Sw,0.00561,0.438,0.883,0.128,0.359,-8.398,0.0324,149.979,0.432,321640,0,1,3,11
Tonight,Phoenix,4JvFNFTjEtZyEzh8w0YzHF,0.0547,0.671,0.736,0.00381,0.111,-6.705,0.0344,141.967,0.89,246707,8,1,4,53
Tonight (I'm Lovin' You),Enrique Iglesias,79R98MwYRcQZdAzjjzUbiX,0.0242,0.651,0.884,5.36e-06,0.202,-3.986,0.0533,125.941,0.285,231293,0,0,4,55
Too Afraid to Love You,The Black Keys,1comODdI862K7ei34XZRa4,0.0156,0.531,0.676,0.00287,0.0988,-6.173,0.0299,136.759,0.544,204733,11,0,4,45
Too Much,The Kid Laroi,0rKWJnmo6Q0ovoPOLoLm0t,0.252,0.758,0.703,0.0,0.146,-5.979,0.172,94.985,0.465,203939,10,0,4,88
Toot it and Boot it,YG,3AqcBOSlJF7xMgvLpQoa3c,0.127,0.8,0.536,0.0,0.106,-9.533,0.0893,95.03,0.247,243747,7,1,4,56
Tornado,Little Big Town,3HvNzmI0hX2dXcE41lBMxi,0.0459,0.739,0.696,9.61e-05,0.107,-5.149,0.0247,97.004,0.492,223573,3,0,4,49
Total Life Forever,Foals,3LVorcjtSOrQF3liWxvz8n,0.00714,0.686,0.865,0.00108,0.0692,-5.786,0.0432,132.986,0.885,198200,7,1,4,44
Touch,Little Mix,1gG5MoWK5SmHUcQPa2jxdP,0.032,0.606,0.718,0.0,0.402,-4.094,0.0978,101.821,0.551,213307,4,1,4,67
Touchdown,Soulja Boy,0pK4SvmxjZ9tDryLFFq5BR,0.0087,0.788,0.945,0.0,0.332,-3.156,0.102,135.0,0.757,199120,11,0,4,16
Touchin On My,3OH!3,1LjHre9uHSLMuUrKsl6ppX,0.03,0.538,0.876,0.0,0.251,-3.559,0.139,83.949,0.527,183107,1,1,4,50
Traded in My Cigarettes,Plan B,1kG0fUWG7PMJ5kKQkdpFle,0.0311,0.683,0.851,0.0908,0.105,-3.409,0.025,103.937,0.444,254707,5,1,4,8
Tragedy,Christina Perri,7wWUdleEFkbMyDNHud1t8X,0.0882,0.458,0.52,3.36e-05,0.146,-5.947,0.0291,134.313,0.309,279733,9,0,4,34
Trailerhood,Toby Keith,2CdGhu82tkVWkXDPyJCiwU,0.246,0.663,0.83,1.41e-06,0.285,-4.584,0.039,98.022,0.866,173693,7,1,4,46
Trainwrecks,Weezer,4i96fZNLDzeYUQU9QeK9Ai,0.0067,0.516,0.768,0.000137,0.341,-5.497,0.0385,106.04,0.225,201227,8,1,4,29
Trash Day,Butch Walker,6HoKVGkPXR7uQ3c476YIwP,0.00701,0.477,0.873,0.0,0.117,-4.653,0.0334,119.231,0.743,186467,7,1,4,13
Traveling,Pegi Young,0GF7b2JsQnNKCvMN5mARIl,0.894,0.801,0.0857,0.000163,0.101,-15.697,0.0331,108.658,0.118,198827,9,1,3,0
Travesty,Haste the Day,619BJbES8M5qTLU83Ke34F,1.03e-05,0.403,0.989,0.0,0.344,-2.749,0.0801,159.997,0.181,239213,5,0,4,29
Trees,Paul Weller,4vgJ5oyXUo2tR1cJgElxJ5,0.0485,0.512,0.767,0.000619,0.154,-6.298,0.0723,140.928,0.45,259440,1,1,4,2
Trick of the Light,Matt Corby,6xWXh0uLkLWPhVMJtFWGp3,0.654,0.399,0.65,0.0103,0.731,-8.137,0.0749,96.113,0.398,459886,0,1,4,28
Trouble On The Way,Mona,50duaJ9DUZjQI1Q6zzc6YS,0.00335,0.296,0.958,0.0,0.531,-3.967,0.115,151.97,0.287,154733,2,1,4,4
Truth,Jungle,5bJmbfuFolaCYncb9jt8Ea,0.0268,0.605,0.762,0.0215,0.129,-5.702,0.0308,154.964,0.769,171240,7,1,4,51
Tu Cuerpo,Pitbull,5QqCTlzMOfEHVBnK7dlqIq,0.0162,0.793,0.704,4.29e-06,0.114,-7.274,0.0943,127.077,0.536,244560,8,1,4,26
"Turn Around (5, 4, 3, 2, 1)",Flo Rida,6Uj8ru7TNLDIelbuQ8eBd6,0.00578,0.697,0.835,0.0,0.314,-5.843,0.0912,128.018,0.832,201387,6,1,4,62
Turn Me On,Riton,0qaWEvPkts34WF68r8Dzx9,0.0149,0.737,0.828,0.000588,0.0862,-4.711,0.0396,124.051,0.517,208474,11,1,4,72
Turn On The Radio,Reba McEntire,6A2hvKTF2FShj0Yma7CP8N,0.026,0.603,0.859,0.0,0.225,-3.772,0.0415,123.074,0.702,215387,11,1,4,48
Turn So Cold,Drowning Pool,1aQtkM3G3AEXmkbltuJ74L,0.00248,0.392,0.961,0.0,0.0788,-4.068,0.107,170.091,0.354,218440,1,0,4,42
Twice If You're Lucky,Crowded House,1b5ay6ZqzdHsy3wVjHXi2L,0.0192,0.507,0.806,1.1e-06,0.101,-5.423,0.0295,89.019,0.58,213360,4,1,4,24
Twin Flames,Klaxons,3X46ADvKFzKdDqc8GGVKKc,0.000566,0.437,0.944,0.0,0.638,-4.611,0.0747,104.934,0.507,259776,6,0,4,26
Two Faces,The Coral,7qGeUk5ko2Kmpg53k3Te3w,0.00322,0.515,0.872,2.87e-05,0.0866,-6.177,0.0284,138.026,0.849,157840,0,1,4,3
Two Lives,Example,0l3U0X03TBk50DIetGkSMG,0.11,0.603,0.719,0.0,0.2,-5.858,0.0388,121.928,0.716,208067,6,1,4,22
Two Tears,Joan Armatrading,7d8KuQ8MlZBqnxiaWwFUs1,0.00315,0.67,0.555,6.9e-05,0.502,-6.026,0.0277,130.04,0.52,271000,1,0,4,0
U Get On My Nerves,Jazmine Sullivan,2AZImQgL47heWlF3sNzqIM,0.288,0.712,0.675,0.0,0.268,-3.844,0.0867,82.927,0.531,233627,6,1,4,34
U Should Know Better,Robyn,1abbuD7fU8Ltd51PKLcdD3,0.00641,0.462,0.874,0.0305,0.0924,-4.376,0.43,179.656,0.514,241080,1,1,4,25
U Smile,Justin Bieber,6Xw2FLih8m5ItDbyP992HH,0.504,0.705,0.59,0.0,0.116,-5.308,0.0284,112.565,0.421,196907,1,1,3,64
Unafraid,Amy Grant,5U2CCRZJty8MUF5TAG53zK,0.922,0.409,0.146,0.00057,0.11,-12.153,0.0287,79.989,0.304,206560,7,1,4,7
Unbearable Why,Dr. Dog,0H6kfYCHqT2NeP2Pd0GuoG,0.00362,0.614,0.777,3.61e-06,0.169,-4.312,0.0296,114.836,0.819,193147,9,1,4,35
Uncharted,Sara Bareilles,7hEbLvHSHpmMZXuuw2nmmH,0.285,0.456,0.728,0.0,0.0343,-3.725,0.0435,203.962,0.724,214320,1,1,4,50
Under The Stars,Morning Parade,1RUFzNaQ40JLJlpW1BVTnF,0.000452,0.469,0.863,0.000433,0.288,-6.859,0.0682,132.03,0.0687,254681,1,0,4,17
Underdog,Alicia Keys,7FsAFw1oZeTJUZmIzSh0cg,0.542,0.657,0.726,0.0,0.137,-4.74,0.0458,90.105,0.282,204400,0,0,4,66
Undertow,Lisa Hannigan,00C5llfInrmXgjBrT40L1J,0.959,0.641,0.303,0.00252,0.0582,-12.443,0.0259,97.042,0.264,204120,9,0,4,37
Unexpected,Angie Stone,3aHe6grfPm2UO2v401FnjJ,0.281,0.724,0.862,0.0,0.121,-6.825,0.121,108.979,0.896,88360,7,0,4,6
Unfinished,Stone Sour,1j1llBHosQQjYCP7DSPy02,1.09e-05,0.41,0.94,4.6e-06,0.0311,-3.86,0.0661,76.979,0.444,190373,10,0,4,37
Unforgettable,Thomas Rhett,30MM5jWpUmOxtTNd9Ey5LZ,0.0303,0.661,0.75,0.000132,0.0849,-5.497,0.0314,130.077,0.828,157080,7,1,4,70
United Provinces of India,Cornershop,1RSRTXugrhoCuN28zW4iac,0.000863,0.807,0.824,1.2e-05,0.0948,-5.079,0.031,98.492,0.571,206773,10,0,4,17
Universal Child,Annie Lennox,4qFYsiG3n19KzGdldgbXfc,0.767,0.516,0.172,0.0,0.113,-12.172,0.0264,78.018,0.152,254320,0,1,4,0
Unknown Brother,The Black Keys,0BQH5uHglCuHVImyCjOOHc,0.466,0.5,0.552,0.00221,0.108,-7.888,0.0413,83.81,0.209,239693,9,1,4,41
Unlikely Hero,The Hoosiers,1LPthWOnPQnfSr08ULfFDE,0.00211,0.571,0.888,0.0,0.274,-5.809,0.054,123.995,0.635,230373,2,1,4,24
Unloveable,Babybird,13U8Z8QjiMFEJNwqoDh8vA,0.436,0.327,0.561,0.00854,0.0669,-6.654,0.0337,169.742,0.055,259133,9,1,4,14
Unraveling,Sevendust,0g32O21lEmaowUaLTQvQZe,0.00191,0.364,0.984,0.00238,0.0892,-3.194,0.177,171.943,0.403,239053,5,0,4,32
Unspoken,Weezer,4pYpg2FtCrCEw3COAwHkvM,0.444,0.6,0.47,0.0,0.259,-7.746,0.0293,106.036,0.554,180520,9,1,4,31
Unstoppable,Disturbed,6l769YojBjFfjOItRJQPCM,7.15e-06,0.529,0.988,0.0278,0.336,-1.914,0.0768,121.0,0.336,238110,1,1,4,60
Until You Were Gone,Chip,1KnKBP1zzfdoPEWC2Ds9mp,0.000697,0.567,0.922,1.98e-06,0.301,-3.187,0.0391,119.03,0.474,210400,2,1,4,40
Untitled,Eminem,44ut2KJnt0HQMnUaMlDv9W,0.34,0.857,0.841,0.0,0.161,-2.839,0.103,112.023,0.74,194440,11,1,3,56
Unusual,Trey Songz,5LLc3Nn2FCLJXvNJ4a2UxS,0.179,0.577,0.657,0.0,0.615,-5.881,0.224,81.952,0.624,212347,5,0,4,43
Up And Running,Jessica Jarrell,7hnh7DltoklYQ09hoJPJqq,0.00714,0.622,0.872,0.0,0.289,-4.028,0.0625,131.047,0.384,216560,10,1,4,12
Up On The Ridge,Dierks Bentley,6jHKCWp15grCREpx7arDix,0.495,0.628,0.823,2.8e-05,0.0768,-6.531,0.028,111.609,0.41,214867,8,0,4,40
Upside Down,As I Lay Dying,6faKQnSrAnVWk1dhYY8dXL,1.99e-05,0.444,0.979,0.00112,0.425,-5.409,0.166,151.999,0.136,240120,7,1,4,36
Uummannaq Song,KT Tunstall,0Me9ke0ZcvSkCePpgMiTvU,0.00865,0.582,0.828,0.0,0.138,-5.499,0.0627,122.599,0.33,217747,11,0,4,20
Valley Of The Calm Trees,Klaxons,7BaBbodpGKbFiaGspTWFA8,0.00906,0.276,0.979,0.0,0.748,-3.989,0.121,173.241,0.458,196951,9,0,4,16
Valleys of Neptune,Jimi Hendrix,6ooxzFS76CKSy4eVF5jiSM,0.044,0.591,0.829,0.00214,0.131,-8.398,0.0341,113.797,0.626,242493,10,0,4,42
Vampire Money,My Chemical Romance,4kXHIm097G3CemN3PzcpgL,0.000176,0.261,0.979,0.122,0.113,-3.652,0.0966,183.718,0.64,218120,1,0,4,57
Vanderlyle Crybaby Geeks,The National,7e6b9qDllAbLtEYHo7Stch,0.702,0.464,0.513,0.000115,0.174,-7.683,0.0284,117.935,0.308,252200,9,1,3,37
Velcro Shoes,Pete Yorn,5XnpN0KZ3bAW6ZnunEZAJ4,0.053,0.345,0.841,0.000893,0.415,-5.183,0.0581,158.177,0.283,230053,4,1,4,3
Vesper's Goodbye,Nick Jonas & the Administration,6KBHhQROmJLgxHxQ7dRIvZ,0.182,0.689,0.316,0.000146,0.146,-8.453,0.044,76.177,0.284,191693,9,1,4,27
Vesuvius,Sufjan Stevens,3GWZX3YtldXCdSQqrzGgV5,0.815,0.527,0.437,0.00168,0.0969,-11.761,0.0344,114.034,0.358,328013,5,1,4,40
Via Munich,Tony Sly,0IzFHW1WZeSryMYGwSSFgW,0.485,0.527,0.513,0.0,0.105,-4.752,0.0286,105.698,0.505,116467,5,1,4,32
Vida 23,Pitbull,25jQEpK1jTQ2GR6NJQJIX3,0.0158,0.769,0.791,5.99e-05,0.0605,-9.258,0.453,127.949,0.276,200853,9,0,4,19
Virgen de Guadalupe,Patty Griffin,4Bv90RtlaqwzQc1luRc2mS,0.768,0.405,0.17,1.34e-05,0.116,-12.186,0.0294,131.529,0.258,211733,10,1,4,17
Virginia Moon,Foo Fighters,2Ei5auE9kCmwKB2JZtKPKO,0.812,0.643,0.363,0.000264,0.171,-13.126,0.0274,125.796,0.258,229107,11,1,4,51
Você Existe Em Mim,Josh Groban,5s4sjLD7BUMrRvwFLSDUUC,0.215,0.225,0.716,2.87e-05,0.0986,-6.131,0.0669,153.274,0.136,305787,6,1,0,24
Voicething,Goldfrapp,2IiTwdHSVziXImBhRzMUEE,0.848,0.661,0.238,0.425,0.119,-15.009,0.0351,130.072,0.25,284347,10,1,4,17
Waiting,Jake Bugg,3AUUbyL5s60ZxJa7JOFovi,0.623,0.447,0.466,1.65e-05,0.135,-5.609,0.0272,147.249,0.413,191000,9,0,3,49
Waiting for the End,Linkin Park,1V4Bq9kYHMk9yILUp5z3o3,0.0415,0.487,0.961,1.15e-06,0.553,-4.139,0.132,170.005,0.323,231680,4,1,4,58
Waiting Outside the Lines,Greyson Chance,5AdFiDqYP1E0OwXyUt9UGI,0.0415,0.513,0.647,0.0,0.131,-5.269,0.0273,136.044,0.332,231573,1,1,4,43
Waka Waka (This Time For Africa),Shakira and Freshlyground,0Usx33tKh2s7UNmUG30RVo,0.00259,0.519,0.869,0.0,0.065,-7.125,0.191,127.036,0.688,202253,11,0,4,0
Walk Away Slow,Tiffany Page,6DFSZaAm4oZnubBdTa3Z95,0.000672,0.624,0.832,1.65e-05,0.0865,-5.768,0.0388,130.022,0.634,220526,4,1,4,3
Walk Me Down the Middle,The Band Perry,5oP3saXdfl3ZWyiRNA0o5c,0.21,0.539,0.465,0.0,0.304,-6.071,0.0268,130.626,0.259,240987,7,1,4,30
Walk Tall,Kristian Bush,2sBgjOUBaTVwkfnWGQLt4D,0.0248,0.307,0.711,0.336,0.624,-5.306,0.0337,171.818,0.503,208973,10,1,4,3
Walk With You,Ringo Starr,64uABgGALb8QGy7MSmn1Ri,0.0654,0.57,0.561,0.0,0.262,-6.01,0.0236,77.016,0.679,281333,2,1,4,25
Walking In The Winter,The Coral,3YBpr57JOMpSiXPUTO5RtW,0.125,0.543,0.576,0.0215,0.117,-11.614,0.0244,95.952,0.696,188040,8,1,4,11
War At Home,Josh Groban,35sb2Hfff2gnCQN5bDVsyk,0.838,0.256,0.358,0.0013,0.115,-6.281,0.0325,139.671,0.126,284920,3,1,4,23
Watch Me Move,Fefe Dobson,0E70YerfAQ1gbc6f7P2qdC,0.00349,0.518,0.968,1.7e-06,0.353,-3.106,0.178,154.068,0.826,115480,6,1,4,15
Watch This,Slash,5LpKx6KOMOgF4clG1woCYC,2.4e-05,0.27,0.8,0.964,0.312,-5.453,0.0505,135.547,0.277,232653,10,1,4,24
Watching Birds,Stornoway,1L8sWxvxrJ5x3v7PWSNNuK,0.363,0.557,0.876,0.137,0.118,-5.576,0.0387,147.037,0.761,203107,4,0,4,19
Watercolour,Pendulum,5ami95W9OOWQPwrBb5tud5,0.000174,0.421,0.896,0.039,0.323,-5.696,0.103,174.065,0.169,304107,5,0,4,59
Wave Bye Bye,Gin Blossoms,4MexpMAGPojvT828df4ElL,0.0295,0.47,0.788,0.0,0.183,-5.135,0.0323,89.967,0.536,246787,7,1,4,25
Waves,Luke Bryan,027269uzraETHuoG6aMs6a,0.0649,0.494,0.771,0.0,0.11,-4.309,0.0626,136.053,0.371,228440,1,1,4,59
Way Down,Tim McGraw,6V8CF6an6nI76LIe2JGtSH,0.124,0.594,0.868,0.000206,0.227,-4.217,0.0436,81.993,0.938,182588,0,1,4,35
Way Out Here,Josh Thompson,7M68YTelBnT9P1eO1idOOs,0.0353,0.653,0.826,0.0,0.193,-5.352,0.0315,122.055,0.669,212648,2,1,4,49
We Are,Justin Bieber,1m6FkAtWVloxIRHKl7pBDP,0.255,0.586,0.774,0.0,0.137,-3.883,0.261,78.712,0.651,202960,10,0,4,54
We Are One,12 Stones,4lhqal0Hq63U2wETCeBdG1,0.000119,0.444,0.974,1.64e-05,0.233,-4.041,0.114,127.102,0.306,206707,5,0,4,55
We Are The Battery Human,Stornoway,5eD7R7QUwEYOD4hQmidcu6,0.928,0.628,0.456,0.000183,0.0989,-9.571,0.0329,132.01,0.338,240547,0,1,4,13
We Are The World: 25 For Haiti,Artists For Haiti,07rhyW77lp2bGv8EQoZy6k,0.311,0.348,0.717,0.0,0.0786,-5.634,0.0882,66.21,0.28,416778,4,1,4,50
We Belong Together,Randy Newman,2m1mYan1nvOMORlb12q2Y9,0.109,0.597,0.784,0.00777,0.0523,-8.15,0.0858,164.056,0.9,242747,6,1,4,47
We Can Get Together,The Hold Steady,2bcFSUlKVCSMeuPEaMzKvs,0.00159,0.342,0.644,0.031,0.111,-6.899,0.0315,134.161,0.351,269027,0,1,3,16
We Can't Fake,Amber Pacific,4YpQBiuKrUIZ6pC2q6LNaR,5.93e-05,0.468,0.955,8.81e-06,0.112,-2.126,0.058,75.041,0.905,208253,11,1,4,7
We Dance On,N-Dubz,3NTUFvYGrsU16Dhmyz1UEt,0.089,0.693,0.918,0.0,0.164,-3.84,0.228,156.018,0.874,173265,2,1,4,42
We End Up Together,The New Pornographers,39ndhdKnXD9hgiknOybQLb,0.257,0.503,0.603,0.0,0.168,-8.26,0.0354,178.057,0.459,346773,9,1,4,20
We Have Love,Hot Chip,6Clu03DDUBmjwTGA9hUm0Y,0.0101,0.731,0.734,0.000173,0.121,-5.117,0.0696,130.1,0.905,264946,4,0,4,23
We No Speak Americano,Yolanda Be Cool,37dYAkMa4lzRCH6kDbMT1L,0.0748,0.902,0.805,0.0823,0.0914,-5.003,0.0468,124.985,0.745,157438,6,1,4,65
We Owe This To Ourselves,Anberlin,4481FMe9L5gn9HNYkkgJ69,0.000306,0.534,0.942,0.000558,0.172,-5.127,0.0498,126.028,0.434,192160,2,0,4,31
We R Who We R,Kesha,3LUWWox8YYykohBbHUrrxd,0.00987,0.736,0.817,0.00167,0.117,-4.9,0.0407,119.95,0.653,204760,8,1,4,73
We Shall All Be Reunited,Patty Griffin,0iGJBtUH4hYVpZ3yjJvnHF,0.383,0.353,0.412,0.0,0.104,-9.196,0.0287,149.769,0.34,251080,10,1,4,12
We Shine,Stellar Kart,5tfWke6QVkYYqA1HRXRrZ1,7.74e-05,0.454,0.903,0.0,0.398,-5.327,0.0378,158.043,0.238,233907,2,1,4,16
We Used to Wait,Arcade Fire,3GgA0KZ3AMu8SInRmB1pmo,0.0797,0.569,0.657,0.0238,0.104,-7.206,0.0273,120.697,0.488,301400,8,1,4,47
We'll Be Alright,Travie McCoy,1vywy8kEOQHUgCIthbDdMN,0.0234,0.73,0.937,0.0,0.11,-2.677,0.0357,139.973,0.97,197360,11,1,4,0
Wear My Kiss,Sugababes,7wnsCOZcKxjTruxZ2tJveY,0.025,0.784,0.916,0.0,0.162,-3.669,0.0477,125.959,0.718,224082,7,0,4,32
Weight Of My Mistakes,Seal,5uRj69iBz7aFhHLzIzf4PD,0.0582,0.686,0.637,1.66e-06,0.111,-7.129,0.0363,124.015,0.308,260533,7,0,4,25
Weightless,Elbow,48vescLyHKDtizrHZhHTb9,0.0359,0.544,0.81,0.342,0.112,-5.691,0.0282,130.031,0.205,285440,5,1,4,23
Welcome Home,Michael W. Smith,4cNfZCXVYqv8ROJ05LSOcl,0.637,0.366,0.291,0.00248,0.132,-9.705,0.029,133.73,0.167,269227,0,1,3,18
Welcome to Fabulous Las Vegas,Brandon Flowers,35uvFjZWknhCYKkL9DbUFO,0.0763,0.456,0.702,0.00168,0.0914,-8.957,0.0351,125.979,0.289,287947,3,1,4,32
Welcome to Hell,Plan B,2veHXv7uHAqVaa251aVJjh,0.0307,0.593,0.896,0.0,0.0837,-4.372,0.029,89.973,0.546,272933,9,0,4,11
Welcome to Mystery,Plain White T's,0gOzVttapajilgTP4f32xs,0.188,0.521,0.532,0.0,0.143,-6.878,0.0268,124.879,0.156,266947,0,0,3,27
Welcome to the Family,Avenged Sevenfold,0jqblvsI9LBY4irmLVqqEO,0.00267,0.567,0.946,0.0,0.0567,-3.973,0.0935,94.985,0.699,245573,2,0,4,68
Welcome To The World Of The Plastic Beach,Gorillaz,46WOptLnXUtH3LOyYvmMO1,0.00653,0.645,0.777,0.0039,0.119,-7.235,0.0418,88.455,0.331,215507,2,1,4,53
"Well, Well, Well",Duffy,7K89YBfukxKcrm4hOVKQpk,0.0158,0.492,0.618,0.0196,0.387,-5.71,0.0284,90.901,0.631,247319,7,1,4,31
Werewolf Women of the SS,Rob Zombie,2NakapiJVH4YULWTS0rxoN,4.25e-05,0.422,0.923,0.328,0.418,-3.504,0.103,152.015,0.535,181493,8,1,4,26
"Werewolf, Baby!",Rob Zombie,7fv6wqJX3Mnu7z1dj7i0Ca,0.000403,0.595,0.894,0.00731,0.336,-4.132,0.0588,121.034,0.329,239720,7,1,4,41
Wet,Snoop Dogg,2alijxLnR0RCiJ5JvzhDuT,0.0773,0.811,0.758,0.000187,0.0768,-5.638,0.0277,130.028,0.736,195453,7,1,4,59
What About Love,Austin Mahone,52vS7mJ0a70Z4uRCfl8SjH,0.000157,0.632,0.784,3.6e-05,0.037,-7.457,0.0393,100.019,0.278,203344,2,1,4,51
What Do You Got?,Bon Jovi,5FAhExNmUJaD5sXhEqBSXp,0.329,0.432,0.769,0.0,0.115,-5.82,0.0429,153.032,0.445,227267,9,1,4,35
What Do You Want,Jerrod Niemann,6bdDMSGOpu4u2AT4rarSDc,0.659,0.55,0.496,1.15e-06,0.106,-10.12,0.144,153.275,0.543,214573,4,1,4,44
What Do You Want From Me?,Take That,1jtDXlUuV0o2oLHDU3Ll3Y,0.107,0.585,0.656,3.16e-05,0.0996,-6.262,0.0301,135.642,0.292,277668,1,0,4,35
What Happiness Means to Me,Amy MacDonald,5UMIdbOceWV4g7UV64pefT,0.61,0.288,0.259,0.00662,0.477,-9.53,0.0344,133.105,0.196,295813,0,1,4,29
What He Wrote,Laura Marling,2CTOa3CEBts3p1NyTVLTXU,0.948,0.458,0.0987,0.00954,0.109,-16.021,0.0376,139.987,0.349,247123,9,0,3,58
What If,Prince,2HwrMuqSNHG9CNcJ1dZWwA,0.856,0.7,0.322,0.0,0.323,-7.668,0.0582,124.078,0.335,164040,3,1,4,3
What is Love?,Janelle Monáe,1pnxxrsb0uwx498oxokfiV,0.086,0.666,0.897,2.75e-06,0.0409,-4.938,0.114,120.065,0.703,212293,9,0,4,51
What Is The Chance Of That,Amy Grant,3z0Va7NwzDLXTTCxwoM0Ky,0.16,0.541,0.604,0.0,0.111,-5.419,0.0391,158.147,0.434,207720,7,1,4,6
What Matters Most,Amber Pacific,4k1zdnxQvxrvBmKRb9FlEV,2.87e-05,0.357,0.966,0.00422,0.12,-2.179,0.0754,199.995,0.632,205000,11,1,4,8
What Part of Forever,Cee Lo Green,2G79yHCnnSVI9DF8dHyqHy,0.000921,0.467,0.726,0.0,0.329,-5.751,0.0281,144.908,0.61,237240,0,1,4,32
What Remains,Foals,4cT3ltp6DZuoeWP50YeEtM,0.214,0.381,0.693,0.0343,0.0828,-6.469,0.0492,141.363,0.379,277267,9,0,4,34
What You Are,Jewel,209JUPY93WcpSntlr5XZrX,0.271,0.544,0.732,0.0,0.207,-3.663,0.046,79.013,0.254,218587,4,1,4,17
What You Gonna Do,Hunter Hayes,4W6xPPopsYI3qewL90dLhj,0.213,0.545,0.478,1.34e-05,0.11,-6.796,0.0289,169.924,0.558,338360,2,0,4,29
What's My Name?,Rihanna,6DkXLzBQT7cwXmTyzAB1DJ,0.182,0.689,0.784,0.0,0.0843,-2.972,0.074,99.954,0.561,263173,2,1,4,75
Wheel of Time,Blind Guardian,16Z7RW76CpuaewB1U8H4cn,0.000297,0.44,0.86,0.139,0.052,-7.887,0.122,94.43,0.109,536160,1,1,4,41
Wheels,Black Francis,7hTdA4dsqYhVfe6w6qUQhR,0.045,0.504,0.931,0.104,0.107,-7.605,0.0515,138.754,0.651,158813,7,1,4,6
When a Woman Loves,R. Kelly,67UivNNJwBPb8XS7r4fGmf,0.498,0.328,0.447,0.0,0.174,-5.647,0.0515,180.336,0.404,310560,5,1,3,41
When I'm Alone,Sam Phillips,4zJVt5xo6CgtQ7QGdvvDuL,0.671,0.674,0.777,0.599,0.467,-9.659,0.0378,99.214,0.906,160053,4,0,4,23
When I'm With You,Best Coast,5bTBBhF66apAUfps2SeL3m,0.442,0.139,0.82,0.763,0.309,-4.592,0.0538,145.193,0.306,178080,7,1,4,49
When It All Goes South,Laura Bell Bundy,4HU1Q1dUq9qwj1mkhsJEAJ,0.613,0.425,0.423,0.00218,0.133,-8.928,0.0294,111.794,0.341,269240,10,1,3,7
